datum,Date,Time,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
3/1/2019 3:00,2019-03-01,03:00,0,0,0,0,0,0,0,0,2019,3,3,Friday
3/1/2019 4:00,2019-03-01,04:00,0,0,0,0,0,0,0,0,2019,3,4,Friday
3/1/2019 5:00,2019-03-01,05:00,0,0,0,0,0,0,0,0,2019,3,5,Friday
3/1/2019 6:00,2019-03-01,06:00,0,0,0,0,0,0,0,0,2019,3,6,Friday
3/1/2019 7:00,2019-03-01,07:00,0,0,0,0,0,0,0,0,2019,3,7,Friday
3/1/2019 8:00,2019-03-01,08:00,0,0,0,0,4,0,0,0,2019,3,8,Friday
3/1/2019 9:00,2019-03-01,09:00,0,1.34,0,1,0,0,0,0,2019,3,9,Friday
3/1/2019 10:00,2019-03-01,10:00,0,0.25,2,1,1,0,0,0,2019,3,10,Friday
3/1/2019 11:00,2019-03-01,11:00,0,0,0,4,0,0,0,0,2019,3,11,Friday
3/1/2019 12:00,2019-03-01,12:00,0,1,0,2,0,0,0,0,2019,3,12,Friday
3/1/2019 13:00,2019-03-01,13:00,0,0,0,3,0,0,0,0,2019,3,13,Friday
3/1/2019 14:00,2019-03-01,14:00,0,0,0,0,1,0,0,0,2019,3,14,Friday
3/1/2019 15:00,2019-03-01,15:00,0,0,0,4,1,0,0,1,2019,3,15,Friday
3/1/2019 16:00,2019-03-01,16:00,0,0.165,0,1,2,0,0,0,2019,3,16,Friday
3/1/2019 17:00,2019-03-01,17:00,0,1,0,3,2,0,0,0,2019,3,17,Friday
3/1/2019 18:00,2019-03-01,18:00,0,0,0,1.2,0,0,0,0,2019,3,18,Friday
3/1/2019 19:00,2019-03-01,19:00,1,0,0,1,0,0,0,0,2019,3,19,Friday
3/1/2019 20:00,2019-03-01,20:00,0,0,0,1,0,0,5,0,2019,3,20,Friday
3/1/2019 21:00,2019-03-01,21:00,0.33,0.066,0.5,0,1,0,1,1,2019,3,21,Friday
3/1/2019 22:00,2019-03-01,22:00,0,0,0,0,0,0,0,0,2019,3,22,Friday
3/1/2019 23:00,2019-03-01,23:00,0,0,0,0,0,0,0,0,2019,3,23,Friday
3/2/2019 0:00,2019-03-02,00:00,0,0,0,0,0,0,0,0,2019,3,0,Saturday
3/2/2019 1:00,2019-03-02,01:00,0,0,0,0,0,0,0,0,2019,3,1,Saturday
3/2/2019 2:00,2019-03-02,02:00,0,0,0,0,0,0,0,0,2019,3,2,Saturday
3/2/2019 3:00,2019-03-02,03:00,0,0,0,0,0,0,0,0,2019,3,3,Saturday
3/2/2019 4:00,2019-03-02,04:00,0,0,0,0,0,0,0,0,2019,3,4,Saturday
3/2/2019 5:00,2019-03-02,05:00,0,0,0,0,0,0,0,0,2019,3,5,Saturday
3/2/2019 6:00,2019-03-02,06:00,0,0,0,0,0,0,0,0,2019,3,6,Saturday
3/2/2019 7:00,2019-03-02,07:00,0,0,0,0,0,0,0,0,2019,3,7,Saturday
3/2/2019 8:00,2019-03-02,08:00,0,0,0,0,1,0,0,0,2019,3,8,Saturday
3/2/2019 9:00,2019-03-02,09:00,1,1,0,1,1,0,0,0,2019,3,9,Saturday
3/2/2019 10:00,2019-03-02,10:00,0.34,0,0,2,0,0,0,0,2019,3,10,Saturday
3/2/2019 11:00,2019-03-02,11:00,1.33,0.33,0,4,3,0,0,0,2019,3,11,Saturday
3/2/2019 12:00,2019-03-02,12:00,0,0,0,3,3,3,0,0,2019,3,12,Saturday
3/2/2019 13:00,2019-03-02,13:00,0,0,0,0,0,0,0,1,2019,3,13,Saturday
3/2/2019 14:00,2019-03-02,14:00,0,0,1,7,0,0,0,3,2019,3,14,Saturday
3/2/2019 15:00,2019-03-02,15:00,0,0,1,1,0,0,0,0,2019,3,15,Saturday
3/2/2019 16:00,2019-03-02,16:00,0,0,0,8,0,0,0,0,2019,3,16,Saturday
3/2/2019 17:00,2019-03-02,17:00,0,0,0,17,0,0,0,0,2019,3,17,Saturday
3/2/2019 18:00,2019-03-02,18:00,1,0,1,1,0,0,0,0,2019,3,18,Saturday
3/2/2019 19:00,2019-03-02,19:00,0.34,0,0,1,0,0,0,1,2019,3,19,Saturday
3/2/2019 20:00,2019-03-02,20:00,0,0,1,1,1,0,0,0,2019,3,20,Saturday
3/2/2019 21:00,2019-03-02,21:00,0,0,0,0,0,0,0,0,2019,3,21,Saturday
3/2/2019 22:00,2019-03-02,22:00,0,0,0,0,0,0,0,0,2019,3,22,Saturday
3/2/2019 23:00,2019-03-02,23:00,0,0,0,0,0,0,0,0,2019,3,23,Saturday
3/3/2019 0:00,2019-03-03,00:00,0,0,0,0,0,0,0,0,2019,3,0,Sunday
3/3/2019 1:00,2019-03-03,01:00,0,0,0,0,0,0,0,0,2019,3,1,Sunday
3/3/2019 2:00,2019-03-03,02:00,0,0,0,0,0,0,0,0,2019,3,2,Sunday
3/3/2019 3:00,2019-03-03,03:00,0,0,0,0,0,0,0,0,2019,3,3,Sunday
3/3/2019 4:00,2019-03-03,04:00,0,0,0,0,0,0,0,0,2019,3,4,Sunday
3/3/2019 5:00,2019-03-03,05:00,0,0,0,0,0,0,0,0,2019,3,5,Sunday
3/3/2019 6:00,2019-03-03,06:00,0,0,0,0,0,0,0,0,2019,3,6,Sunday
3/3/2019 7:00,2019-03-03,07:00,0,0,0,0,0,0,0,0,2019,3,7,Sunday
3/3/2019 8:00,2019-03-03,08:00,0,0,1,0,0,0,0,0,2019,3,8,Sunday
3/3/2019 9:00,2019-03-03,09:00,0,0,0,2,1,0,0,0,2019,3,9,Sunday
3/3/2019 10:00,2019-03-03,10:00,0,0,0,1,1,0,0,0,2019,3,10,Sunday
3/3/2019 11:00,2019-03-03,11:00,1,1.33,0,2,2,0,0,0,2019,3,11,Sunday
3/3/2019 12:00,2019-03-03,12:00,0,0,0,1,0,0,0,0,2019,3,12,Sunday
3/3/2019 13:00,2019-03-03,13:00,3,0.34,0,1,1,0,0,0.4,2019,3,13,Sunday
3/3/2019 14:00,2019-03-03,14:00,0,0,0,4,0,0,0,0,2019,3,14,Sunday
3/3/2019 15:00,2019-03-03,15:00,2,0,0,1,0,0,0,0,2019,3,15,Sunday
3/3/2019 16:00,2019-03-03,16:00,0,1,0,2,0,0,0,0,2019,3,16,Sunday
3/3/2019 17:00,2019-03-03,17:00,1,0,0,4,0,0,5,0,2019,3,17,Sunday
3/3/2019 18:00,2019-03-03,18:00,1,1,0,1,0,0,5,0,2019,3,18,Sunday
3/3/2019 19:00,2019-03-03,19:00,0,0.34,0,1,0,0,0,0,2019,3,19,Sunday
3/3/2019 20:00,2019-03-03,20:00,0,0,0,0,0,0,0,0,2019,3,20,Sunday
3/3/2019 21:00,2019-03-03,21:00,0,0,0,0,0,0,0,0,2019,3,21,Sunday
3/3/2019 22:00,2019-03-03,22:00,0,0,0,0,0,0,0,0,2019,3,22,Sunday
3/3/2019 23:00,2019-03-03,23:00,0,0,0,0,0,0,0,0,2019,3,23,Sunday
3/4/2019 0:00,2019-03-04,00:00,0,0,0,0,0,0,0,0,2019,3,0,Monday
3/4/2019 1:00,2019-03-04,01:00,0,0,0,0,0,0,0,0,2019,3,1,Monday
3/4/2019 2:00,2019-03-04,02:00,0,0,0,0,0,0,0,0,2019,3,2,Monday
3/4/2019 3:00,2019-03-04,03:00,0,0,0,0,0,0,0,0,2019,3,3,Monday
3/4/2019 4:00,2019-03-04,04:00,0,0,0,0,0,0,0,0,2019,3,4,Monday
3/4/2019 5:00,2019-03-04,05:00,0,0,0,0,0,0,0,0,2019,3,5,Monday
3/4/2019 6:00,2019-03-04,06:00,0,0,0,0,0,0,0,0,2019,3,6,Monday
3/4/2019 7:00,2019-03-04,07:00,0,0,0,0,0,0,0,0,2019,3,7,Monday
3/4/2019 8:00,2019-03-04,08:00,0,0,0,0,0,0,0,0,2019,3,8,Monday
3/4/2019 9:00,2019-03-04,09:00,0,0,0,0,1,0,0,0,2019,3,9,Monday
3/4/2019 10:00,2019-03-04,10:00,0,1,0,0,1,0,0,0,2019,3,10,Monday
3/4/2019 11:00,2019-03-04,11:00,0,0,3,0,0,0,0,1,2019,3,11,Monday
3/4/2019 12:00,2019-03-04,12:00,1,0,0,1,0,0,0,0,2019,3,12,Monday
3/4/2019 13:00,2019-03-04,13:00,0,0,1,4,0,0,0,0,2019,3,13,Monday
3/4/2019 14:00,2019-03-04,14:00,0,0.33,0,3,0,0,0,0,2019,3,14,Monday
3/4/2019 15:00,2019-03-04,15:00,0,0,1,0,0,0,0,0,2019,3,15,Monday
3/4/2019 16:00,2019-03-04,16:00,1.33,0,0,1,0,0,0,1,2019,3,16,Monday
3/4/2019 17:00,2019-03-04,17:00,0,0,1,1,1,0,0,0,2019,3,17,Monday
3/4/2019 18:00,2019-03-04,18:00,0,0,0,3,0,0,0,0,2019,3,18,Monday
3/4/2019 19:00,2019-03-04,19:00,0,0,1,19,0,0,0,0,2019,3,19,Monday
3/4/2019 20:00,2019-03-04,20:00,2,1,0,5,0,0,0,0,2019,3,20,Monday
3/4/2019 21:00,2019-03-04,21:00,1,0.34,0,4,0,0,5,0,2019,3,21,Monday
3/4/2019 22:00,2019-03-04,22:00,0,0,0,0,0,0,0,0,2019,3,22,Monday
3/4/2019 23:00,2019-03-04,23:00,0,0,0,0,0,0,0,0,2019,3,23,Monday
3/5/2019 0:00,2019-03-05,00:00,0,0,0,0,0,0,0,0,2019,3,0,Tuesday
3/5/2019 1:00,2019-03-05,01:00,0,0,0,0,0,0,0,0,2019,3,1,Tuesday
3/5/2019 2:00,2019-03-05,02:00,0,0,0,0,0,0,0,0,2019,3,2,Tuesday
3/5/2019 3:00,2019-03-05,03:00,0,0,0,0,0,0,0,0,2019,3,3,Tuesday
3/5/2019 4:00,2019-03-05,04:00,0,0,0,0,0,0,0,0,2019,3,4,Tuesday
3/5/2019 5:00,2019-03-05,05:00,0,0,0,0,0,0,0,0,2019,3,5,Tuesday
3/5/2019 6:00,2019-03-05,06:00,0,0,0,0,0,0,0,0,2019,3,6,Tuesday
3/5/2019 7:00,2019-03-05,07:00,0,0,0,0,0,0,0,0,2019,3,7,Tuesday
3/5/2019 8:00,2019-03-05,08:00,0,0,0,2,1,0,0,0,2019,3,8,Tuesday
3/5/2019 9:00,2019-03-05,09:00,0.34,0,0,2,0,0,0,0,2019,3,9,Tuesday
3/5/2019 10:00,2019-03-05,10:00,0,0,0,0,0,1,0,0,2019,3,10,Tuesday
3/5/2019 11:00,2019-03-05,11:00,0,0,0,0,0,0,1,0,2019,3,11,Tuesday
3/5/2019 12:00,2019-03-05,12:00,0,0,0,4,0,0,0,0,2019,3,12,Tuesday
3/5/2019 13:00,2019-03-05,13:00,0.34,0,0,1,1,1,0,1,2019,3,13,Tuesday
3/5/2019 14:00,2019-03-05,14:00,1,0,0,0,2,1,0,2,2019,3,14,Tuesday
3/5/2019 15:00,2019-03-05,15:00,0.33,0.33,0,1,2,0,0,0,2019,3,15,Tuesday
3/5/2019 16:00,2019-03-05,16:00,0,0,0,1,1,0,0,0,2019,3,16,Tuesday
3/5/2019 17:00,2019-03-05,17:00,0,1,0,2,0,0,0,0,2019,3,17,Tuesday
3/5/2019 18:00,2019-03-05,18:00,1,0,0.2,4,1,0,0,0,2019,3,18,Tuesday
3/5/2019 19:00,2019-03-05,19:00,0,1,0,2,0,0,5,1,2019,3,19,Tuesday
3/5/2019 20:00,2019-03-05,20:00,0,0,0,0,0,0,0,0.3,2019,3,20,Tuesday
3/5/2019 21:00,2019-03-05,21:00,0,0,0,1,0,0,0,1,2019,3,21,Tuesday
3/5/2019 22:00,2019-03-05,22:00,0,0,0,0,0,0,0,0,2019,3,22,Tuesday
3/5/2019 23:00,2019-03-05,23:00,0,0,0,0,0,0,0,0,2019,3,23,Tuesday
3/6/2019 0:00,2019-03-06,00:00,0,0,0,0,0,0,0,0,2019,3,0,Wednesday
3/6/2019 1:00,2019-03-06,01:00,0,0,0,0,0,0,0,0,2019,3,1,Wednesday
3/6/2019 2:00,2019-03-06,02:00,0,0,0,0,0,0,0,0,2019,3,2,Wednesday
3/6/2019 3:00,2019-03-06,03:00,0,0,0,0,0,0,0,0,2019,3,3,Wednesday
3/6/2019 4:00,2019-03-06,04:00,0,0,0,0,0,0,0,0,2019,3,4,Wednesday
3/6/2019 5:00,2019-03-06,05:00,0,0,0,0,0,0,0,0,2019,3,5,Wednesday
3/6/2019 6:00,2019-03-06,06:00,0,0,0,0,0,0,0,0,2019,3,6,Wednesday
3/6/2019 7:00,2019-03-06,07:00,0,0,0,0,0,0,0,0,2019,3,7,Wednesday
3/6/2019 8:00,2019-03-06,08:00,0,0,0,4,3,0,0,0,2019,3,8,Wednesday
3/6/2019 9:00,2019-03-06,09:00,0,0,0,1,0,0,0,0,2019,3,9,Wednesday
3/6/2019 10:00,2019-03-06,10:00,0,0,0,1,0,0,0,1,2019,3,10,Wednesday
3/6/2019 11:00,2019-03-06,11:00,0,0,0,5,3,0,0,0,2019,3,11,Wednesday
3/6/2019 12:00,2019-03-06,12:00,0,0,0,1,0,0,0,0,2019,3,12,Wednesday
3/6/2019 13:00,2019-03-06,13:00,0,0,0,2,0,0,0,0,2019,3,13,Wednesday
3/6/2019 14:00,2019-03-06,14:00,0,0,0,0,4,0,0,0,2019,3,14,Wednesday
3/6/2019 15:00,2019-03-06,15:00,0,0.33,0,0,4,1,0,0,2019,3,15,Wednesday
3/6/2019 16:00,2019-03-06,16:00,0,0,0,0,0,0,0,0,2019,3,16,Wednesday
3/6/2019 17:00,2019-03-06,17:00,0,0.33,0,1,0,0,4,0,2019,3,17,Wednesday
3/6/2019 18:00,2019-03-06,18:00,0,0,0,3,1,0,1,0,2019,3,18,Wednesday
3/6/2019 19:00,2019-03-06,19:00,0,0,0,4,1,0,0,0,2019,3,19,Wednesday
3/6/2019 20:00,2019-03-06,20:00,0.34,0.736,0.5,3,0,0,0,1,2019,3,20,Wednesday
3/6/2019 21:00,2019-03-06,21:00,0,0,0.2,6,1,0,0,1,2019,3,21,Wednesday
3/6/2019 22:00,2019-03-06,22:00,0,0,0,0,0,0,0,0,2019,3,22,Wednesday
3/6/2019 23:00,2019-03-06,23:00,0,0,0,0,0,0,0,0,2019,3,23,Wednesday
3/7/2019 0:00,2019-03-07,00:00,0,0,0,0,0,0,0,0,2019,3,0,Thursday
3/7/2019 1:00,2019-03-07,01:00,0,0,0,0,0,0,0,0,2019,3,1,Thursday
3/7/2019 2:00,2019-03-07,02:00,0,0,0,0,0,0,0,0,2019,3,2,Thursday
3/7/2019 3:00,2019-03-07,03:00,0,0,0,0,0,0,0,0,2019,3,3,Thursday
3/7/2019 4:00,2019-03-07,04:00,0,0,0,0,0,0,0,0,2019,3,4,Thursday
3/7/2019 5:00,2019-03-07,05:00,0,0,0,0,0,0,0,0,2019,3,5,Thursday
3/7/2019 6:00,2019-03-07,06:00,0,0,0,0,0,0,0,0,2019,3,6,Thursday
3/7/2019 7:00,2019-03-07,07:00,0,0,0,0,0,0,0,0,2019,3,7,Thursday
3/7/2019 8:00,2019-03-07,08:00,1,0,1,0,2,0,0,0,2019,3,8,Thursday
3/7/2019 9:00,2019-03-07,09:00,1,0,0,0,1,0,0,0,2019,3,9,Thursday
3/7/2019 10:00,2019-03-07,10:00,0,0,1,1,0,0,0,0,2019,3,10,Thursday
3/7/2019 11:00,2019-03-07,11:00,0,0,2,0,6,0,0,0,2019,3,11,Thursday
3/7/2019 12:00,2019-03-07,12:00,0,0,0,0,2,0,0,0,2019,3,12,Thursday
3/7/2019 13:00,2019-03-07,13:00,0.33,0,0,0,1,0,0,0,2019,3,13,Thursday
3/7/2019 14:00,2019-03-07,14:00,1,0,0,0,0,0,0,0,2019,3,14,Thursday
3/7/2019 15:00,2019-03-07,15:00,0,0.67,0.25,0,1,0,0,0,2019,3,15,Thursday
3/7/2019 16:00,2019-03-07,16:00,0,1,0,2,3,0,0,1,2019,3,16,Thursday
3/7/2019 17:00,2019-03-07,17:00,0,0,0,0,1,0,0,1,2019,3,17,Thursday
3/7/2019 18:00,2019-03-07,18:00,2,0,0,2,3,0,0,1,2019,3,18,Thursday
3/7/2019 19:00,2019-03-07,19:00,0,0,0,3,0,0,0,0,2019,3,19,Thursday
3/7/2019 20:00,2019-03-07,20:00,2,0.406,0,1,2,0,0,1,2019,3,20,Thursday
3/7/2019 21:00,2019-03-07,21:00,0,0,0,1,2,0,0,0,2019,3,21,Thursday
3/7/2019 22:00,2019-03-07,22:00,0,0,0,0,0,0,0,0,2019,3,22,Thursday
3/7/2019 23:00,2019-03-07,23:00,0,0,0,0,0,0,0,0,2019,3,23,Thursday
3/8/2019 0:00,2019-03-08,00:00,0,0,0,0,0,0,0,0,2019,3,0,Friday
3/8/2019 1:00,2019-03-08,01:00,0,0,0,0,0,0,0,0,2019,3,1,Friday
3/8/2019 2:00,2019-03-08,02:00,0,0,0,0,0,0,0,0,2019,3,2,Friday
3/8/2019 3:00,2019-03-08,03:00,0,0,0,0,0,0,0,0,2019,3,3,Friday
3/8/2019 4:00,2019-03-08,04:00,0,0,0,0,0,0,0,0,2019,3,4,Friday
3/8/2019 5:00,2019-03-08,05:00,0,0,0,0,0,0,0,0,2019,3,5,Friday
3/8/2019 6:00,2019-03-08,06:00,0,0,0,0,0,0,0,0,2019,3,6,Friday
3/8/2019 7:00,2019-03-08,07:00,0,0,0,0,0,0,0,0,2019,3,7,Friday
3/8/2019 8:00,2019-03-08,08:00,0,0,0,10,0,0,0,0,2019,3,8,Friday
3/8/2019 9:00,2019-03-08,09:00,0,0,0,0.1,0,0,0,0,2019,3,9,Friday
3/8/2019 10:00,2019-03-08,10:00,1,0,0,2,0,1,0,0,2019,3,10,Friday
3/8/2019 11:00,2019-03-08,11:00,1.33,0,0,0,0,0,0,0,2019,3,11,Friday
3/8/2019 12:00,2019-03-08,12:00,0,1,0,0,0,0,0,0,2019,3,12,Friday
3/8/2019 13:00,2019-03-08,13:00,0,0.34,0.1,1,1,0,0,2,2019,3,13,Friday
3/8/2019 14:00,2019-03-08,14:00,0,0,0,1,0,0,0,0,2019,3,14,Friday
3/8/2019 15:00,2019-03-08,15:00,0,0,0,0.2,1,0,0,0,2019,3,15,Friday
3/8/2019 16:00,2019-03-08,16:00,0,0,0,0,0,0,0,1,2019,3,16,Friday
3/8/2019 17:00,2019-03-08,17:00,0,0,0,2,0,0,0,0,2019,3,17,Friday
3/8/2019 18:00,2019-03-08,18:00,0,1,0,1,1,0,0,0,2019,3,18,Friday
3/8/2019 19:00,2019-03-08,19:00,0,0,0,8,1,0,0,0,2019,3,19,Friday
3/8/2019 20:00,2019-03-08,20:00,0,0,0,3,0,0,0,0.3,2019,3,20,Friday
3/8/2019 21:00,2019-03-08,21:00,0,1,0.1,5.4,0,0,0,1,2019,3,21,Friday
3/8/2019 22:00,2019-03-08,22:00,0,0,0,0,0,0,0,0,2019,3,22,Friday
3/8/2019 23:00,2019-03-08,23:00,0,0,0,0,0,0,0,0,2019,3,23,Friday
3/9/2019 0:00,2019-03-09,00:00,0,0,0,0,0,0,0,0,2019,3,0,Saturday
3/9/2019 1:00,2019-03-09,01:00,0,0,0,0,0,0,0,0,2019,3,1,Saturday
3/9/2019 2:00,2019-03-09,02:00,0,0,0,0,0,0,0,0,2019,3,2,Saturday
3/9/2019 3:00,2019-03-09,03:00,0,0,0,0,0,0,0,0,2019,3,3,Saturday
3/9/2019 4:00,2019-03-09,04:00,0,0,0,0,0,0,0,0,2019,3,4,Saturday
3/9/2019 5:00,2019-03-09,05:00,0,0,0,0,0,0,0,0,2019,3,5,Saturday
3/9/2019 6:00,2019-03-09,06:00,0,0,0,0,0,0,0,0,2019,3,6,Saturday
3/9/2019 7:00,2019-03-09,07:00,0,0,0,0,0,0,0,0,2019,3,7,Saturday
3/9/2019 8:00,2019-03-09,08:00,1,0.34,0,1,0,0,0,0,2019,3,8,Saturday
3/9/2019 9:00,2019-03-09,09:00,0,0,1,0,1,0,0,0,2019,3,9,Saturday
3/9/2019 10:00,2019-03-09,10:00,1,0,0,3.2,0,0,1,0,2019,3,10,Saturday
3/9/2019 11:00,2019-03-09,11:00,0,1,1,3,5,0,1,0,2019,3,11,Saturday
3/9/2019 12:00,2019-03-09,12:00,0,0,1,10,1,0,0,2,2019,3,12,Saturday
3/9/2019 13:00,2019-03-09,13:00,2.34,0,0,3,2,0,0,0,2019,3,13,Saturday
3/9/2019 14:00,2019-03-09,14:00,0,0.33,0,2,0,0,0,0,2019,3,14,Saturday
3/9/2019 15:00,2019-03-09,15:00,0,0,0,7,0,0,0,1,2019,3,15,Saturday
3/9/2019 16:00,2019-03-09,16:00,0,0,0,0,0,0,0,0,2019,3,16,Saturday
3/9/2019 17:00,2019-03-09,17:00,0,0,0,1,1,0,0,1,2019,3,17,Saturday
3/9/2019 18:00,2019-03-09,18:00,1,0,0,9,0,0,5,0,2019,3,18,Saturday
3/9/2019 19:00,2019-03-09,19:00,1,0,0,1,1,0,0,1,2019,3,19,Saturday
3/9/2019 20:00,2019-03-09,20:00,0,0,1,5,0,0,0,0,2019,3,20,Saturday
3/9/2019 21:00,2019-03-09,21:00,0,0,0,0,0,0,0,0,2019,3,21,Saturday
3/9/2019 22:00,2019-03-09,22:00,0,0,0,0,0,0,0,0,2019,3,22,Saturday
3/9/2019 23:00,2019-03-09,23:00,0,0,0,0,0,0,0,0,2019,3,23,Saturday
3/10/2019 0:00,2019-03-10,00:00,0,0,0,0,0,0,0,0,2019,3,0,Sunday
3/10/2019 1:00,2019-03-10,01:00,0,0,0,0,0,0,0,0,2019,3,1,Sunday
3/10/2019 2:00,2019-03-10,02:00,0,0,0,0,0,0,0,0,2019,3,2,Sunday
3/10/2019 3:00,2019-03-10,03:00,0,0,0,0,0,0,0,0,2019,3,3,Sunday
3/10/2019 4:00,2019-03-10,04:00,0,0,0,0,0,0,0,0,2019,3,4,Sunday
3/10/2019 5:00,2019-03-10,05:00,0,0,0,0,0,0,0,0,2019,3,5,Sunday
3/10/2019 6:00,2019-03-10,06:00,0,0,0,0,0,0,0,0,2019,3,6,Sunday
3/10/2019 7:00,2019-03-10,07:00,0,0,0,0,0,0,0,0,2019,3,7,Sunday
3/10/2019 8:00,2019-03-10,08:00,0,1,0,1,0,0,0,0,2019,3,8,Sunday
3/10/2019 9:00,2019-03-10,09:00,1,0,0,8,0,0,0,1,2019,3,9,Sunday
3/10/2019 10:00,2019-03-10,10:00,2,0,0,2,0,0,0,0,2019,3,10,Sunday
3/10/2019 11:00,2019-03-10,11:00,0,0,0,3,0,0,0,2,2019,3,11,Sunday
3/10/2019 12:00,2019-03-10,12:00,0,0,1,5,3,0,0,0,2019,3,12,Sunday
3/10/2019 13:00,2019-03-10,13:00,0.33,0,0,1,1,0,0,1,2019,3,13,Sunday
3/10/2019 14:00,2019-03-10,14:00,0,0.34,0,5,0,0,0,0,2019,3,14,Sunday
3/10/2019 15:00,2019-03-10,15:00,0,0.34,0,1,0,0,0,1,2019,3,15,Sunday
3/10/2019 16:00,2019-03-10,16:00,0,0,2,4,0,0,2,1,2019,3,16,Sunday
3/10/2019 17:00,2019-03-10,17:00,0,1,0,9,0,0,0,0,2019,3,17,Sunday
3/10/2019 18:00,2019-03-10,18:00,0,0.407,0.35,6,1,0,1,0,2019,3,18,Sunday
3/10/2019 19:00,2019-03-10,19:00,1.5,0,2,4,0,0,0,1,2019,3,19,Sunday
3/10/2019 20:00,2019-03-10,20:00,1,0,0,2,0,0,0,2,2019,3,20,Sunday
3/10/2019 21:00,2019-03-10,21:00,0,0,0,0,0,0,0,0,2019,3,21,Sunday
3/10/2019 22:00,2019-03-10,22:00,0,0,0,0,0,0,0,0,2019,3,22,Sunday
3/10/2019 23:00,2019-03-10,23:00,0,0,0,0,0,0,0,0,2019,3,23,Sunday
3/11/2019 0:00,2019-03-11,00:00,0,0,0,0,0,0,0,0,2019,3,0,Monday
3/11/2019 1:00,2019-03-11,01:00,0,0,0,0,0,0,0,0,2019,3,1,Monday
3/11/2019 2:00,2019-03-11,02:00,0,0,0,0,0,0,0,0,2019,3,2,Monday
3/11/2019 3:00,2019-03-11,03:00,0,0,0,0,0,0,0,0,2019,3,3,Monday
3/11/2019 4:00,2019-03-11,04:00,0,0,0,0,0,0,0,0,2019,3,4,Monday
3/11/2019 5:00,2019-03-11,05:00,0,0,0,0,0,0,0,0,2019,3,5,Monday
3/11/2019 6:00,2019-03-11,06:00,0,0,0,0,0,0,0,0,2019,3,6,Monday
3/11/2019 7:00,2019-03-11,07:00,0,0,0,0,0,0,0,0,2019,3,7,Monday
3/11/2019 8:00,2019-03-11,08:00,1,0,0,0,0,0,0,0,2019,3,8,Monday
3/11/2019 9:00,2019-03-11,09:00,0,0,0.5,2,2,0,0,0,2019,3,9,Monday
3/11/2019 10:00,2019-03-11,10:00,0,0,0,0,2,0,5,1,2019,3,10,Monday
3/11/2019 11:00,2019-03-11,11:00,1,2,1,12,0,0,0,0,2019,3,11,Monday
3/11/2019 12:00,2019-03-11,12:00,2,1,0,0,0,0,0,0,2019,3,12,Monday
3/11/2019 13:00,2019-03-11,13:00,0,0,0,1,0,0,0,0,2019,3,13,Monday
3/11/2019 14:00,2019-03-11,14:00,1,0.33,0,0,0,0,0,0,2019,3,14,Monday
3/11/2019 15:00,2019-03-11,15:00,2.33,0,0,1,2,0,0,0,2019,3,15,Monday
3/11/2019 16:00,2019-03-11,16:00,0,0,0,1.4,0,0,5,0,2019,3,16,Monday
3/11/2019 17:00,2019-03-11,17:00,0,0,1,2,0,0,0,1,2019,3,17,Monday
3/11/2019 18:00,2019-03-11,18:00,1,0,0,0,1,3,1,1,2019,3,18,Monday
3/11/2019 19:00,2019-03-11,19:00,0,0.34,0,5,3,0,0,0,2019,3,19,Monday
3/11/2019 20:00,2019-03-11,20:00,1,0,0,1,0,0,0,0,2019,3,20,Monday
3/11/2019 21:00,2019-03-11,21:00,5.33,0,0,1,0,0,0,0,2019,3,21,Monday
3/11/2019 22:00,2019-03-11,22:00,0,0,0,0,0,0,0,0,2019,3,22,Monday
3/11/2019 23:00,2019-03-11,23:00,0,0,0,0,0,0,0,0,2019,3,23,Monday
3/12/2019 0:00,2019-03-12,00:00,0,0,0,0,0,0,0,0,2019,3,0,Tuesday
3/12/2019 1:00,2019-03-12,01:00,0,0,0,0,0,0,0,0,2019,3,1,Tuesday
3/12/2019 2:00,2019-03-12,02:00,0,0,0,0,0,0,0,0,2019,3,2,Tuesday
3/12/2019 3:00,2019-03-12,03:00,0,0,0,0,0,0,0,0,2019,3,3,Tuesday
3/12/2019 4:00,2019-03-12,04:00,0,0,0,0,0,0,0,0,2019,3,4,Tuesday
3/12/2019 5:00,2019-03-12,05:00,0,0,0,0,0,0,0,0,2019,3,5,Tuesday
3/12/2019 6:00,2019-03-12,06:00,0,0,0,0,0,0,0,0,2019,3,6,Tuesday
3/12/2019 7:00,2019-03-12,07:00,0,0,0,0,1,0,1,0,2019,3,7,Tuesday
3/12/2019 8:00,2019-03-12,08:00,0,0.34,0,0,2,0,0,0,2019,3,8,Tuesday
3/12/2019 9:00,2019-03-12,09:00,1,0,0,1,0,0,0,0,2019,3,9,Tuesday
3/12/2019 10:00,2019-03-12,10:00,1,1,0,0.6,3,0,0,0,2019,3,10,Tuesday
3/12/2019 11:00,2019-03-12,11:00,0,0,1,2,0,0,5,0,2019,3,11,Tuesday
3/12/2019 12:00,2019-03-12,12:00,0,0,0,0,0,0,1,0,2019,3,12,Tuesday
3/12/2019 13:00,2019-03-12,13:00,1,0,0,2,1,0,0,0,2019,3,13,Tuesday
3/12/2019 14:00,2019-03-12,14:00,0,1,0.5,4.25,0,0,0,0,2019,3,14,Tuesday
